N length,proof time (ms), verify time (ms), (ni) proof time (ms),(ni) verify time (ms),
2048,122,52,0,0
2048,63,32,0,0
2048,60,30,0,0
2048,62,33,0,0
2048,82,44,0,0
2048,84,48,0,0
2048,67,37,0,0
2048,66,38,0,0
2048,70,33,0,0
2048,66,36,0,0
2048,71,35,0,0
2048,61,35,0,0
2048,90,52,0,0
2048,68,32,0,0
2048,54,27,0,0
2048,85,36,0,0
