N length,proof time (ms), verify time (ms), (ni) proof time (ms),(ni) verify time (ms),
2048,0,0,28,16
2048,0,0,27,15
2048,0,0,30,18
2048,0,0,35,18
2048,0,0,24,15
2048,0,0,30,15
2048,0,0,31,19
2048,0,0,35,21
2048,0,0,28,15
2048,0,0,32,20
2048,0,0,34,18
2048,0,0,33,23
2048,0,0,30,17
2048,0,0,31,20
2048,0,0,24,13
2048,0,0,27,15
